,saleprice,sqfttotliving,yrbuilt,yrrenovated,bedrooms,zipcode,sqfttotbasement,sqftfinbasement,sqftopenporch,sqftenclosedporch,sqftdeck,heatsystem,bathhalfcount,bath3qtrcount,bathfullcount,condition,sqftgarageattached,bldggrade,finbasementgrade,inadequateparking,township,trafficnoise
30221,680000,2510,1966,0,5,98056,0,0,300,0,0,5,1,0,1,4,0,8,0,2,24,3
30222,899000,2920,1953,0,4,98148,0,0,0,0,0,5,1,2,2,4,570,9,0,2,23,1
30223,330000,1220,1946,0,3,98001,0,0,120,0,0,5,0,0,1,4,0,7,0,2,21,0
30224,1062150,4322,1996,0,6,98077,1350,1350,90,0,420,5,1,0,3,3,770,10,10,2,26,0
30225,640000,2530,1987,0,5,98058,0,0,0,0,310,5,1,0,2,3,720,9,0,2,23,0
30226,290000,1250,1968,0,3,98047,0,0,0,0,0,4,1,0,1,3,830,7,0,2,21,0
30227,1157500,3660,1981,0,4,98052,0,0,0,0,120,5,1,1,1,4,740,9,0,2,26,0
30228,699000,1580,2016,0,3,98126,600,340,0,80,380,7,1,1,1,3,0,9,9,2,24,1
30229,667500,1810,1979,0,3,98008,0,0,80,0,170,5,0,0,2,4,410,9,0,2,25,0
30230,415000,2760,1998,0,3,98092,0,0,0,0,0,5,1,0,2,3,640,9,0,2,21,0
30231,522900,1720,1963,0,3,98038,220,0,320,0,0,5,0,1,1,4,0,8,0,0,22,2
30232,659950,3400,1989,0,4,98003,0,0,0,0,600,5,1,0,2,3,880,10,0,0,21,0
30233,440000,1880,1961,0,4,98056,1040,780,0,0,610,5,0,1,1,4,0,7,6,0,23,0
30234,630000,2060,1932,0,3,98188,720,720,40,0,0,5,1,1,1,4,0,8,7,2,23,0
30235,750000,2480,1954,0,4,98117,1450,1030,0,0,220,5,1,0,2,4,0,8,6,2,26,0
30236,1200000,3220,1954,0,4,98199,1720,1500,150,0,0,5,0,2,1,3,420,9,7,0,25,1
30237,585000,2340,1997,0,4,98106,800,800,0,0,460,5,0,1,2,3,340,7,7,2,23,0
30238,535000,2790,1987,0,4,98042,900,650,0,0,370,7,1,0,3,3,360,8,8,0,22,0
30239,1250000,3320,1994,0,4,98008,0,0,110,0,0,5,1,0,2,3,710,9,0,0,24,0
30240,425000,1210,1979,0,3,98045,0,0,0,0,0,5,0,0,1,4,530,7,0,2,23,0
30241,345000,1600,1955,0,3,98198,1150,450,280,0,240,5,0,1,1,3,0,7,6,0,22,1
30242,720000,1750,1977,0,3,98028,1100,470,0,0,100,5,1,1,1,4,0,7,7,2,26,0
30243,495000,1520,1992,0,3,98014,920,440,0,0,90,5,1,0,2,3,0,7,7,2,26,0
30244,289999,970,1947,0,2,98002,80,0,0,240,0,5,0,0,1,5,0,7,0,2,21,0
30245,725000,2770,2006,0,3,98056,790,790,0,0,200,5,1,0,3,3,440,9,9,2,24,3
30246,250000,1510,2019,0,3,98116,600,310,0,80,350,7,1,1,1,3,0,8,8,2,24,1
30247,2075000,3390,1925,2018,4,98109,1120,1120,40,0,200,6,1,1,2,3,0,9,8,2,25,0
30248,825000,2310,1967,0,4,98103,0,0,0,0,0,4,0,0,2,3,0,7,0,2,26,0
30249,590000,1100,1950,0,2,98125,0,0,60,0,0,5,0,0,1,3,0,6,0,0,26,0
30250,779000,2070,1927,0,3,98115,920,650,0,0,270,7,0,1,1,4,0,7,6,2,25,0
30251,340000,1480,1980,0,3,98023,960,480,0,0,80,5,1,0,1,4,0,7,7,2,21,0
30252,924950,2530,1989,0,4,98125,1020,400,0,0,550,7,1,0,2,3,400,8,7,0,26,0
30253,402000,1940,1977,0,4,98023,0,0,0,0,0,5,0,1,1,3,580,8,0,2,21,0
30254,630000,2150,1989,0,4,98059,0,0,0,0,490,5,1,0,2,3,480,8,0,0,23,0
30255,2400000,480,1924,0,1,98119,0,0,40,0,0,4,0,0,1,3,0,6,0,2,25,0
30256,2400000,2170,1909,0,5,98119,930,930,130,0,0,5,1,0,2,3,0,7,5,2,25,0
30257,275000,970,1969,0,3,98148,0,0,0,0,0,5,0,0,1,3,310,7,0,2,22,0
30258,457500,1400,1973,0,3,98146,0,0,0,0,0,4,0,1,1,3,480,7,0,2,23,0
30259,1176000,2920,1967,0,4,98008,1460,1040,0,0,470,5,1,1,1,4,160,8,7,0,25,0
30260,611000,1330,1940,0,2,98118,0,0,0,0,0,5,0,0,1,3,0,6,0,0,24,0
30262,1125000,3270,1988,0,4,98075,0,0,70,0,0,5,1,1,2,3,930,10,0,2,24,0
30263,871000,2220,1999,0,3,98199,630,630,0,0,100,5,1,0,2,3,400,8,7,0,25,0
30264,401000,1180,1934,0,4,98178,840,0,50,60,0,5,0,0,1,3,0,7,0,2,23,0
30265,435000,900,1915,0,2,98118,0,0,60,0,0,1,0,0,1,3,0,6,0,2,24,0
30266,540000,2500,1960,0,5,98178,1250,1250,0,0,110,5,1,0,2,3,0,7,7,0,23,0
30267,430000,1080,1902,0,2,98112,1180,0,90,100,0,1,0,0,1,2,0,6,0,0,25,2
30268,305000,1330,1958,0,2,98022,0,0,120,0,0,5,0,0,1,4,500,8,0,2,20,0
30269,320000,980,1964,0,3,98001,0,0,0,0,0,5,0,0,1,4,430,7,0,0,22,0
30270,929000,2180,1927,0,3,98177,1120,0,0,0,290,5,1,0,1,4,0,7,0,0,26,0
30271,555000,860,1948,0,2,98177,0,0,0,0,170,3,0,0,1,4,310,6,0,2,26,0
30272,937000,2620,1909,0,4,98118,920,920,80,0,0,7,0,1,1,4,0,7,6,0,24,0
30273,1350000,1810,1906,0,3,98119,320,0,0,0,120,5,1,0,1,5,100,8,0,2,25,0
30274,945000,1940,1948,0,4,98115,1240,700,0,0,0,5,0,1,1,4,0,7,5,2,25,2
30276,700000,800,1941,0,2,98105,800,0,0,0,80,5,0,0,1,4,0,7,0,2,25,0
30277,570000,1580,1973,0,3,98125,1090,450,0,0,340,5,1,1,1,4,0,7,7,0,26,0
30278,684900,1670,1956,0,3,98028,0,0,0,0,0,5,0,1,1,5,560,7,0,0,26,1
30279,475000,1990,2010,0,4,98038,0,0,130,0,0,7,1,0,2,3,420,7,0,0,22,0
30280,425000,950,1941,0,3,98146,0,0,0,0,0,7,0,0,1,3,0,6,0,0,23,0
30281,520000,2090,1958,0,3,98168,1440,650,60,0,0,5,1,0,1,3,0,7,7,2,23,0
30282,264000,620,1990,0,1,98168,0,0,0,0,0,1,0,1,0,3,0,6,0,2,23,0
30283,543000,2550,2004,0,4,98023,0,0,0,0,100,5,0,0,3,4,660,8,0,2,21,0
30284,610000,3040,1992,0,4,98058,0,0,0,0,240,5,1,0,2,4,640,9,0,2,22,0
30285,868000,1560,1960,0,4,98006,1340,220,0,0,160,5,1,2,1,4,440,8,7,2,24,0
30286,765000,1440,2015,0,2,98122,0,0,0,0,380,5,1,2,0,3,0,9,0,2,25,0
30287,650000,1350,1969,0,2,98034,780,530,0,0,140,5,0,0,1,4,360,7,6,2,26,0
30288,525000,900,1922,0,2,98117,470,0,0,50,0,5,0,0,1,2,0,6,0,2,25,0
30289,445000,2110,1963,0,4,98198,1010,1010,0,0,600,5,0,0,2,4,590,7,7,0,22,0
30290,749000,1460,1947,0,4,98103,1010,260,0,0,0,5,0,0,1,4,0,7,6,2,26,0
30291,715000,710,1948,0,2,98107,410,0,0,100,0,5,0,0,1,3,0,6,0,2,25,0
30292,715000,1260,1923,0,3,98105,1000,180,70,0,0,5,0,0,1,3,0,7,6,2,25,0
30293,760000,2080,1911,0,3,98115,400,0,0,110,120,5,0,0,2,3,0,7,0,2,25,0
30294,600000,1120,1952,0,2,98116,860,260,0,0,130,5,1,0,1,3,0,6,6,0,24,0
30295,705000,1050,1912,0,2,98117,620,0,0,0,120,5,1,0,1,4,0,7,0,0,25,0
30297,890000,1550,1961,0,3,98008,0,0,70,0,0,5,0,1,1,5,440,7,0,0,24,0
30298,349950,1710,1955,0,3,98003,0,0,0,0,0,6,1,0,1,4,0,7,0,2,21,0
30299,471000,2180,1968,0,4,98023,770,770,0,0,140,5,0,0,3,5,490,8,8,2,21,0
30300,900000,1710,2018,0,3,98112,0,0,0,40,530,7,1,0,2,3,0,9,0,2,25,0
30301,712000,2600,2005,0,4,98056,0,0,0,0,0,7,1,0,2,3,400,9,0,2,23,0
30302,501500,1710,1969,0,3,98059,0,0,130,0,0,1,0,1,1,5,460,6,0,0,23,0
30303,860000,3220,1972,0,3,98029,1620,1600,140,0,240,5,1,1,1,5,0,8,7,2,24,0
30304,1415000,1960,1947,0,3,98112,1080,880,0,0,200,5,0,1,1,5,0,7,7,2,25,0
30305,355000,1340,1957,0,3,98002,0,0,80,0,0,5,1,0,1,4,420,7,0,2,21,0
30306,575000,2060,1955,0,3,98148,0,0,40,0,0,5,0,1,1,5,280,7,0,2,23,0
30307,810000,1600,1966,0,3,98008,0,0,0,0,0,5,0,1,1,3,480,8,0,0,25,0
30308,1350000,2920,1967,0,4,98040,0,0,590,0,0,5,0,0,3,5,510,9,0,2,24,0
30309,481000,1780,1981,0,3,98058,1100,500,0,0,100,5,0,1,1,4,0,7,7,0,23,0
30310,465000,1430,1952,1982,4,98168,680,0,470,0,260,5,0,0,2,4,0,6,0,2,23,0
30311,1775000,1540,1944,0,4,98011,0,0,150,0,150,4,0,0,1,3,0,6,0,2,26,0
30312,475000,2390,1980,0,4,98001,0,0,160,0,100,7,0,1,2,3,450,8,0,0,21,0
30313,1240000,3540,1950,0,5,98117,1540,1080,70,0,0,5,0,2,2,5,0,8,6,2,26,0
30314,1850000,3400,1932,2014,5,98199,1420,1200,120,0,50,5,0,1,3,3,0,9,8,0,25,1
30315,649000,2170,1978,0,4,98077,1290,820,0,0,420,5,0,2,1,3,130,8,7,2,26,0
30316,540000,940,2007,0,3,98108,260,260,80,0,0,6,0,0,2,3,0,7,7,2,24,0
30317,965000,2420,1939,0,4,98116,1080,1080,0,0,0,5,0,0,2,4,220,8,7,2,24,1
30318,888000,2170,1946,0,3,98125,750,0,0,0,0,5,0,0,2,4,240,8,0,0,26,0
30319,640000,1800,1976,0,3,98052,0,0,0,0,0,4,1,0,2,3,440,8,0,0,25,0
30320,380000,1650,1979,0,3,98022,0,0,0,0,350,5,1,0,2,5,460,7,0,2,20,0
30321,420000,2060,1967,0,3,98042,0,0,0,0,0,7,0,1,1,4,480,7,0,0,22,0
30322,880000,2160,1958,0,4,98115,1310,670,0,0,0,5,0,2,1,4,0,8,7,0,26,0
30323,503500,2300,1994,0,4,98030,0,0,0,0,0,5,1,0,2,3,480,8,0,0,22,0
30324,400000,1340,1948,0,4,98199,1220,120,0,0,340,5,0,0,1,3,0,7,6,2,25,0
30325,515000,1340,1959,0,3,98045,0,0,140,0,0,4,0,0,1,3,620,7,0,2,23,0
30327,452000,970,1957,0,3,98059,0,0,0,0,0,5,0,0,1,5,0,6,0,0,23,0
30328,360000,1339,1985,0,3,98001,0,0,72,0,360,4,0,1,1,3,473,7,0,2,21,0
30329,505000,960,1953,0,3,98126,0,0,0,0,0,5,0,0,1,3,0,7,0,0,24,0
30330,714000,1770,1975,0,3,98177,1130,610,0,0,120,5,1,1,1,3,0,7,7,2,26,0
30331,935500,2080,1931,0,3,98118,1090,500,0,0,0,5,0,1,1,4,0,8,7,0,24,0
30332,608000,1300,1956,0,3,98118,540,540,0,0,170,5,1,0,1,5,0,6,6,0,24,0
30333,629000,2480,1966,0,4,98166,1280,1200,0,0,60,5,0,2,1,4,460,8,6,0,23,0
30334,870000,2450,1989,0,3,98056,0,0,0,0,80,5,1,0,2,3,570,8,0,2,24,0
30335,791000,1870,1960,0,4,98007,0,0,0,0,0,5,1,1,1,4,300,7,0,2,24,1
30336,925000,2780,1962,0,3,98008,1390,1390,110,0,290,4,0,1,1,4,0,8,7,0,24,0
30337,440000,2160,1955,0,4,98198,1330,830,0,0,0,5,0,1,1,3,0,7,5,0,22,0
30338,527000,1280,1954,0,3,98133,0,0,0,0,0,5,0,0,1,3,200,7,0,2,26,0
30339,600000,2210,1993,0,4,98075,0,0,60,0,0,5,1,0,2,5,970,8,0,2,24,1
30340,850000,1546,2005,0,3,98102,374,238,0,0,24,5,1,1,1,3,0,8,7,2,25,1
30341,760000,3090,2014,0,5,98166,0,0,230,0,0,5,0,1,3,3,540,8,0,2,23,0
30342,569000,1320,1954,0,3,98125,0,0,0,0,0,5,0,0,1,3,370,7,0,0,26,0
30343,1300000,4310,2006,0,4,98075,0,0,110,0,0,5,1,0,3,3,870,11,0,2,24,0
30344,585000,1440,1919,0,4,98133,840,200,0,0,0,5,0,0,2,3,0,7,4,0,26,0
30345,762000,2380,1934,0,3,98155,270,270,550,0,400,7,0,0,2,4,0,8,7,0,26,0
30346,217000,2010,1966,0,4,98007,1160,810,0,0,400,5,0,1,1,4,460,8,7,2,24,1
30347,660000,1350,2007,0,3,98144,495,300,0,0,50,5,1,1,1,3,0,8,8,2,24,0
30348,335000,2200,1979,0,4,98023,1150,840,0,0,100,5,1,1,1,3,190,8,7,2,21,0
30350,510000,2690,1945,0,4,98168,1120,1120,0,0,0,5,0,0,2,4,0,7,7,2,23,0
30352,456390,2040,1979,0,4,98058,1100,800,0,0,250,5,1,0,2,3,240,7,6,2,22,0
30353,659950,1440,2018,0,2,98126,330,330,0,0,130,7,0,1,1,3,0,8,8,0,24,0
30354,397000,1860,1978,0,4,98023,1010,720,0,0,100,5,0,1,1,3,240,8,7,2,21,0
30355,640000,1910,1955,0,4,98133,0,0,0,0,0,5,0,1,1,3,220,8,0,0,26,1
30356,400000,1740,1987,0,3,98042,650,380,0,0,0,5,1,1,1,3,150,8,8,0,22,0
30357,525000,1160,1956,0,3,98166,0,0,0,0,0,4,0,1,1,5,510,7,0,0,23,0
30358,847888,2200,1987,0,4,98074,0,0,0,0,0,5,1,1,1,3,460,8,0,0,25,0
30359,215000,1020,1943,0,2,98178,0,0,0,0,0,5,0,0,1,5,0,6,0,0,23,0
30360,312000,950,1970,0,2,98092,0,0,0,0,0,4,0,0,1,4,310,6,0,0,21,0
30361,370000,1200,1959,0,3,98030,0,0,0,0,70,5,0,0,1,3,310,7,0,0,22,0
30362,1460000,2020,1968,0,3,98033,1010,1010,0,0,480,5,0,1,1,4,0,7,7,2,25,0
30363,414950,1610,1958,0,3,98188,0,0,0,0,90,5,1,0,1,3,290,7,0,2,23,0
30364,2490850,3020,1973,0,4,98042,0,0,140,0,0,5,1,0,2,4,580,9,0,2,22,0
30365,390000,2060,1977,0,4,98055,1220,840,0,0,110,5,0,2,1,3,160,8,8,0,23,0
30367,440000,2270,1978,0,4,98023,1290,810,0,80,170,5,0,2,1,4,0,8,7,2,21,0
30368,422000,2050,1991,0,3,98023,0,0,0,0,140,5,1,0,2,4,460,7,0,2,21,0
30369,720000,2460,1993,0,5,98125,1310,1130,40,0,120,5,0,0,3,3,80,7,7,0,26,0
30370,900000,2550,1975,0,4,98006,0,0,0,0,120,5,1,0,2,3,590,8,0,0,24,0
30371,639000,2280,2011,0,5,98019,0,0,20,0,350,5,0,1,2,3,480,8,0,2,26,0
30372,415000,1510,1980,0,3,98058,970,480,0,0,220,5,1,0,1,3,0,7,7,0,23,0
30373,985000,3660,1976,0,6,98052,1940,1650,60,0,240,5,0,2,1,3,200,8,7,0,25,0
30374,310000,1120,1957,0,3,98002,0,0,0,0,0,5,1,0,1,4,280,7,0,2,21,0
30375,2168990,4440,2014,0,5,98005,0,0,360,0,0,5,0,2,2,3,790,11,0,2,24,0
30376,250000,770,1942,0,2,98002,0,0,0,0,0,4,0,0,1,5,0,7,0,2,21,0
30377,899000,1810,2018,0,3,98106,0,0,0,0,730,6,1,1,1,3,0,9,0,0,24,3
30378,890000,2620,2004,0,4,98116,0,0,40,0,0,5,1,0,2,3,400,8,0,0,24,0
30379,390000,1100,1968,0,3,98042,0,0,0,0,0,1,0,0,1,5,480,7,0,2,22,3
30380,1045000,3310,2008,0,4,98034,0,0,180,0,140,5,1,0,3,3,620,9,0,2,26,0
30381,513500,1820,1978,0,3,98058,1180,560,0,0,70,5,1,1,1,4,0,8,7,0,23,0
30382,582500,1320,1986,0,2,98006,0,0,0,0,0,5,0,1,1,3,490,8,0,2,24,0
30383,398500,1390,1978,0,3,98045,0,0,0,0,0,4,0,0,1,4,0,7,0,2,23,0
30384,567000,920,1942,0,2,98108,140,0,30,0,0,1,0,0,1,3,0,6,0,2,24,0
30385,531403,1420,1993,0,3,98070,0,0,180,0,300,4,1,0,2,4,0,7,0,2,22,0
30386,505000,1460,1971,0,4,98106,0,0,0,0,0,4,0,0,2,3,0,7,0,0,24,0
30387,420000,2050,1979,0,4,98023,870,700,0,0,120,5,0,2,1,5,390,8,8,2,21,0
30388,514000,2130,1998,0,4,98042,0,0,190,0,0,5,1,0,2,3,600,9,0,2,22,0
30389,455000,2980,2003,0,4,98023,0,0,160,0,0,5,1,0,2,3,480,8,0,2,21,0
30391,285000,1200,1947,0,3,98168,1200,0,0,0,200,5,0,0,2,3,400,6,0,2,23,0
30392,909990,3590,2019,0,4,98045,0,0,350,0,0,5,0,1,2,3,420,9,0,2,23,0
30393,455000,1420,1957,0,3,98106,1060,360,0,0,200,5,1,0,1,3,0,6,6,0,24,1
30394,660000,1770,1976,0,4,98011,1040,730,0,0,100,5,1,0,1,3,0,7,5,2,26,0
30395,25000,860,1959,2000,2,98001,0,0,0,0,0,5,0,0,1,3,400,7,0,0,22,0
30396,1650000,4340,2016,0,5,98116,1760,1300,340,0,1140,5,1,0,3,3,0,10,8,2,24,0
30397,614950,1840,1967,0,3,98058,0,0,0,0,0,5,0,0,2,5,420,8,0,0,23,0
30398,2300000,3400,1961,0,4,98040,1700,1700,0,0,970,5,1,1,1,5,0,10,8,2,24,0
30399,340000,1590,1963,0,4,98001,970,620,0,0,120,5,1,0,1,3,540,7,6,2,21,0
30400,891000,1600,1945,0,3,98117,800,800,0,0,80,5,0,1,1,4,0,7,7,2,25,0
30401,290000,1610,1975,0,3,98003,1060,450,0,0,160,5,0,1,1,3,0,7,7,0,22,0
30402,1245000,2070,1902,0,4,98102,720,720,60,0,150,5,1,0,2,4,0,8,7,0,25,0
30403,575000,2680,1962,0,7,98055,1260,990,70,0,310,5,1,1,3,3,0,7,6,0,23,0
30404,975000,2720,1989,0,4,98011,0,0,0,0,0,5,1,0,2,5,440,9,0,2,26,0
30405,1850000,3550,1953,1995,5,98004,0,0,340,0,220,5,1,1,3,3,510,8,0,2,25,0
30406,836000,2020,1975,0,4,98116,0,0,0,0,160,5,0,0,2,3,0,7,0,2,24,0
30407,1000000,3690,1948,0,5,98118,1660,1660,0,0,320,5,1,1,1,3,0,8,7,0,24,1
30408,795000,2160,1905,0,3,98199,1080,1080,60,0,0,5,1,1,1,4,0,6,6,0,25,2
30409,315000,1130,1968,0,3,98001,0,0,0,0,0,4,0,0,1,3,500,7,0,2,21,0
30410,400000,1250,1942,0,2,98118,950,300,380,0,0,5,0,0,1,4,200,7,6,0,24,1
30411,888000,1830,1954,0,2,98105,0,0,0,0,0,5,0,1,1,3,650,7,0,0,25,0
30412,363000,1400,1994,0,3,98022,0,0,270,0,60,5,1,1,1,3,460,7,0,2,20,1
30413,1175000,1850,1998,0,3,98102,440,440,0,0,332,5,1,1,1,3,300,9,9,2,25,0
30414,425000,1320,1992,0,3,98038,0,0,80,0,0,5,0,1,1,3,400,7,0,0,22,0
30415,571500,1650,1964,0,4,98133,0,0,0,0,0,4,0,0,2,3,750,7,0,2,26,0
30417,301500,1000,1968,0,3,98092,0,0,0,0,0,4,0,0,1,4,520,7,0,0,21,0
30418,582000,2280,1962,0,5,98146,1140,1140,0,0,252,5,1,0,2,3,0,7,7,0,23,0
30419,1063000,2190,1923,0,4,98119,790,790,140,0,0,5,0,0,2,3,0,7,7,2,25,0
30420,925000,2390,1986,0,4,98008,1000,590,0,0,0,5,1,1,1,3,0,8,8,0,24,0
30421,468000,1990,1976,0,4,98059,960,960,0,0,340,5,0,0,2,3,500,7,7,0,23,0
30422,326900,2020,1958,0,3,98002,0,0,0,0,0,5,1,0,1,4,0,8,0,2,21,0
30423,903000,1370,1932,0,4,98112,0,0,0,0,360,6,0,1,1,3,0,7,0,2,25,0
30424,781820,2010,1968,0,3,98008,320,110,70,0,0,5,1,0,1,3,500,8,7,0,25,0
30425,1030000,3500,1959,0,3,98118,1750,1750,40,0,0,6,0,2,1,5,600,8,8,2,24,1
30426,1200000,3820,1927,1982,4,98116,1160,1000,0,0,350,5,1,1,2,4,0,7,7,2,24,0
30427,375000,2160,1985,0,3,98031,0,0,0,0,130,5,1,0,3,4,480,7,0,2,22,0
30428,462300,2200,1996,0,5,98038,0,0,96,0,0,5,1,0,2,3,380,7,0,2,22,0
30429,950000,3500,1990,0,4,98074,1680,800,70,0,110,5,1,1,2,3,740,9,8,0,25,0
30430,445000,2560,2002,0,4,98055,0,0,40,0,0,5,1,0,2,3,400,8,0,2,23,0
30431,468000,1900,2004,0,3,98058,0,0,100,0,0,5,1,0,2,3,430,8,0,2,23,0
30432,397500,1810,1970,0,4,98023,1060,480,0,0,270,5,1,1,1,4,0,8,8,2,21,0
30433,315000,1090,1993,0,3,98092,0,0,0,0,0,5,0,0,2,3,480,7,0,0,21,0
30434,1255000,2671,2018,0,4,98108,0,0,50,0,400,5,1,1,3,3,420,10,0,2,24,0
30435,1695000,3610,2004,0,4,98199,1400,810,270,0,260,5,1,0,3,3,0,10,9,0,25,0
30436,625000,2070,1995,0,4,98056,0,0,0,0,0,7,1,0,2,3,510,8,0,0,23,0
30437,590000,1100,1960,0,3,98008,0,0,200,0,0,5,0,0,1,3,450,7,0,0,25,0
30438,449950,1770,1967,0,4,98058,880,500,0,0,0,4,0,0,1,4,0,7,4,2,22,0
30439,440000,1180,1930,0,3,98126,750,0,0,0,50,5,0,0,1,3,0,7,0,0,24,0
30440,1440000,3250,1969,0,3,98005,0,0,350,0,320,5,0,2,1,4,520,9,0,2,24,0
30441,333000,1430,1969,0,3,98003,0,0,0,0,0,5,0,1,1,4,560,7,0,2,21,1
30442,525000,1710,1960,0,4,98155,1110,600,0,0,100,5,0,1,1,3,0,7,7,0,26,0
30443,1525000,3690,2014,0,5,98007,0,0,60,0,0,5,1,0,3,3,530,10,0,2,24,1
30444,853186,3220,1990,0,4,98038,0,0,60,0,840,5,1,0,2,4,910,10,0,0,22,0
30445,580000,1510,1962,0,3,98011,0,0,0,0,200,5,1,0,2,5,0,7,0,2,26,0
30446,585000,830,1950,0,2,98116,0,0,0,0,0,4,0,0,1,3,0,6,0,0,24,0
30447,675000,1090,1920,0,4,98115,780,0,0,0,0,1,0,0,1,3,0,7,0,2,25,1
30448,475000,1990,1977,0,3,98030,0,0,0,220,80,5,1,1,1,4,480,8,0,0,22,1
30449,750000,2310,1987,0,3,98077,1140,590,0,0,0,4,0,2,1,5,160,8,7,2,26,0
30450,565000,3300,1991,0,4,98023,0,0,0,0,320,5,1,0,2,3,780,10,0,2,21,0
30451,890000,2040,1925,0,4,98105,900,720,40,0,70,5,0,1,1,4,0,7,6,2,25,0
30452,293000,840,1969,0,2,98042,0,0,0,0,0,5,0,0,1,4,440,6,0,2,22,0
30453,752000,2860,1955,0,3,98006,1600,1260,0,110,290,5,1,1,1,4,0,7,7,2,24,1
30454,649950,1530,1958,0,3,98133,0,0,0,0,0,5,0,1,1,5,420,8,0,2,26,0
30455,222839,1030,1924,0,2,98168,0,0,120,0,0,5,0,0,1,3,0,6,0,2,23,0
30456,584400,1890,1968,0,4,98038,0,0,0,0,110,5,0,1,1,4,640,7,0,2,22,1
30457,525000,1990,1967,0,4,98058,0,0,80,0,600,4,0,0,2,4,520,7,0,0,23,0
30458,1060000,2770,1978,0,5,98105,1150,710,50,0,350,5,0,2,2,3,0,10,9,0,25,2
30459,920000,2700,1978,0,3,98052,1020,550,90,0,140,5,1,0,2,4,100,9,8,2,25,0
30460,1425000,2450,1977,0,3,98004,1160,480,0,0,220,5,1,0,2,5,0,8,7,2,24,0
30461,694000,1570,1991,0,3,98027,1060,480,0,0,270,5,0,1,2,5,0,7,7,0,24,0
30463,475000,2240,1960,0,4,98168,1120,1120,0,0,360,5,1,0,1,4,0,7,6,2,23,0
30464,1562000,2690,1993,0,3,98004,0,0,50,0,890,5,0,2,1,3,680,9,0,2,25,0
30465,162800,1400,1959,0,4,98188,0,0,0,0,0,5,0,0,1,3,400,7,0,2,23,2
30466,626400,2330,2018,0,4,98146,0,0,80,0,0,5,1,0,2,3,500,8,0,2,23,0
30467,850000,3240,2007,0,4,98065,0,0,300,0,0,5,0,1,2,3,560,9,0,0,24,0
30468,560000,2590,1993,0,4,98042,0,0,60,0,0,5,0,0,3,3,770,8,0,2,22,0
30469,240000,1000,1955,0,3,98198,0,0,0,0,0,5,0,0,1,3,0,6,0,0,22,0
30470,818880,2600,1987,0,4,98011,330,330,0,0,330,5,2,0,2,5,460,9,8,2,26,0
30471,680000,1980,1997,0,6,98118,1110,810,30,0,0,5,0,0,3,3,0,8,8,2,24,0
30472,770000,1410,1959,0,3,98033,0,0,0,0,0,5,0,1,1,3,420,7,0,2,26,0
30473,745000,1450,1928,0,3,98117,580,580,0,0,200,5,0,0,2,4,0,6,6,2,25,0
30474,800000,3120,1967,0,4,98118,1760,1360,0,0,90,4,1,0,2,3,0,7,7,2,24,0
30475,737000,1780,1973,0,3,98008,0,0,50,0,0,5,0,1,1,3,530,8,0,0,25,1
30476,983000,2330,2004,0,4,98029,0,0,50,0,0,7,0,1,2,3,470,9,0,2,24,0
30477,450000,1630,1977,0,3,98053,1010,480,0,0,80,4,0,1,1,3,0,7,6,2,25,0
30478,385000,1750,1974,0,3,98092,1010,700,0,0,70,5,0,0,2,4,0,7,7,0,21,0
30479,520000,3420,2001,0,5,98092,0,0,0,0,150,5,1,0,2,3,660,7,0,2,21,0
30480,315000,2410,1958,0,6,98198,1400,1010,40,0,200,5,1,1,2,5,0,7,7,0,22,0
30481,500000,2580,2004,0,4,98038,0,0,50,0,0,5,1,0,2,3,640,8,0,0,22,0
30482,350000,1250,1976,0,3,98042,0,0,50,0,100,5,0,1,1,4,560,7,0,2,22,0
30483,579950,2450,1995,0,4,98055,0,0,40,0,0,5,1,0,2,4,660,9,0,0,23,0
30484,1340000,3620,1999,0,4,98075,0,0,670,0,0,5,1,0,3,4,860,10,0,2,24,0
30485,430000,1160,1950,0,3,98168,0,0,0,0,0,7,0,0,2,4,0,6,0,2,23,0
30486,920000,2170,1987,0,3,98072,0,0,70,0,300,5,0,0,2,4,610,9,0,2,26,0
30487,746500,2290,1977,0,4,98038,0,0,0,0,0,5,0,1,1,4,580,8,0,2,22,1
30488,555000,1430,1968,0,3,98072,0,0,0,0,0,4,1,0,1,3,530,7,0,2,26,0
30489,518431,2810,1953,2019,4,98166,0,0,0,0,323,7,0,1,1,3,0,8,0,0,23,0
30490,408000,670,1942,0,2,98146,0,0,0,0,0,4,0,0,1,4,0,6,0,0,23,0
30491,462500,910,1940,0,2,98177,620,0,60,0,0,5,0,0,1,3,160,7,0,2,26,0
30492,625000,2080,1978,0,4,98077,0,0,120,0,390,5,1,0,2,4,480,8,0,2,26,0
30493,577000,870,1915,0,2,98117,260,0,0,0,0,4,0,0,1,3,0,7,0,2,25,0
30494,820800,1520,2015,0,3,98107,470,470,40,0,0,3,1,1,1,3,0,8,8,2,25,1
30495,990000,2250,1927,0,3,98116,960,770,100,0,0,5,1,0,2,5,0,8,6,0,24,0
30496,385000,1560,1961,0,3,98001,0,0,0,0,0,4,0,0,1,4,420,7,0,2,21,0
30497,849000,3500,2005,0,5,98065,740,740,130,0,260,7,1,1,2,3,440,8,8,0,24,0
30498,320000,1970,1967,0,3,98001,1120,800,0,0,190,5,0,1,2,5,0,8,7,2,21,0
30499,410000,2020,1976,0,4,98031,0,0,0,0,0,7,0,1,1,4,480,7,0,2,22,0
